UserID;Name;BirthDate;CurrentAge;RetirementAge;RetirementStatus;GenderID;Address;City;States;Zipcode;PersonalAnnualIncome;TotalDebt;FICOScore
1699;Cole Murphy;2002-02-01;21;67;Not in Retirement;M;628 Norfolk Avenue;Arlington;MA;2476;82972;173295;653
1700;Jolie Masvidal;1998-07-01;25;62;Not in Retirement;F;288 North Avenue;New Orleans;LA;70118;56280;81803;760
1701;Otto Williams;2001-04-01;22;67;Not in Retirement;M;6445 Ninth Lane;Lynnwood;WA;98037;50086;51164;776
1702;Kyla Thompson;1997-12-01;26;69;Not in Retirement;F;8974 West Lane;Oklahoma City;OK;73112;38892;50150;705
1703;Anika Garcia;1972-04-01;51;66;Not in Retirement;F;9020 North Street;Decatur;IL;62521;45164;0;730
1704;Jamie Rivera;1981-07-01;42;66;Not in Retirement;F;4260 Essex Lane;Quakertown;PA;18951;51391;94145;656
1705;Blake Sadr;1966-01-01;57;69;Not in Retirement;M;112 Burns Lane;Massillon;OH;44646;42379;136748;692
1706;Santiago Cruz;1970-08-01;53;62;Not in Retirement;M;344 Birch Street;Denison;IA;51442;33995;46102;531
1707;Hezekiah Howard;2002-01-01;21;65;Not in Retirement;M;822 Ocean View Lane;Baldwin Park;CA;91706;32165;25778;689
1708;Adley Rivera;1965-05-01;58;67;Not in Retirement;F;984 Eighth Avenue;Old Saybrook;CT;6475;61740;126015;583
1709;Analia Collins;1933-11-01;90;69;Already in Retirement;F;235 Fourth Street;Hattiesburg;MS;39401;9678;812;688
1710;Macy Anwar;1974-02-01;49;73;Not in Retirement;F;2794 Seventh Drive;Millington;TN;38053;38971;0;784
1711;Nico Brown;1934-07-01;89;71;Already in Retirement;M;5993 12th Lane;Lubbock;TX;79403;12826;1550;734
1712;Keith Labelle;1942-06-01;81;60;Already in Retirement;M;766 Mountain View Drive;Mission;TX;78572;22104;20031;670
1713;Serenity Foster;1996-10-01;27;71;Not in Retirement;F;533 Fourth Street;Fair Oaks;CA;95628;56168;186534;703
1714;Arthur White;2002-02-01;21;65;Not in Retirement;M;6638 Summit Lane;Asheville;NC;28803;45313;21488;716
1715;Jemma Thomas;1966-12-01;57;65;Not in Retirement;F;1540 El Camino Avenue;West Palm Beach;FL;33406;37119;55010;718
1716;Isla Ramirez;1995-01-01;28;67;Not in Retirement;F;8482 Elm Lane;Palmer;TX;75152;42883;65917;807
1717;Noa King;1966-11-01;57;58;Not in Retirement;F;6733 Third Boulevard;Elyria;OH;44035;36925;89762;721
1718;Roy Martinez;1987-07-01;36;64;Not in Retirement;M;2783 Washington Avenue;East Northport;NY;11731;67976;105337;747
1719;Madeline El-Mafouk;1993-02-01;30;65;Not in Retirement;F;711 Norfolk Drive;Wellsville;OH;43968;33266;0;693
1720;Tessa Baker;1994-05-01;29;60;Not in Retirement;F;4386 El Camino Boulevard;Jacksonville;FL;32218;39520;61310;595
1721;Jamal Brooks;1992-03-01;31;65;Not in Retirement;M;900 Norfolk Avenue;Greenwood;IN;46143;52550;140825;710
1722;Dallas Fernandez;1968-03-01;55;62;Not in Retirement;F;54870 Lexington Drive;Miami;FL;33134;64481;114394;627
1723;Aubrie Roman;1964-03-01;59;67;Not in Retirement;F;1442 Mill Avenue;Fayetteville;NC;28314;36270;73779;769
1724;Jaxon Russell;1989-02-01;34;57;Not in Retirement;M;35 Rose Boulevard;San Jose;CA;95131;76820;159137;819
1725;Jacoby Long;1954-05-01;69;62;Already in Retirement;M;3216 Ninth Drive;Wichita;KS;67212;49817;26928;600
1726;Nicole Macron;1952-08-01;71;71;Not in Retirement;F;1429 Summit Drive;Parkville;MD;21234;47087;92489;820
1727;Melany Bailey;1953-07-01;70;66;Already in Retirement;F;330 Martin Luther King Lane;Angier;NC;27501;36052;6602;767
1728;Matias Stewart;1990-05-01;33;71;Not in Retirement;M;4673 Washington Avenue;Selma;AL;36703;25434;0;698
1729;Colten Nelson;1978-09-01;45;70;Not in Retirement;M;2397 Madison Avenue;Lyman;SC;29365;38450;51430;850
1730;Noe Gutierrez;1981-03-01;42;67;Not in Retirement;M;909 Eighth Street;Milpitas;CA;95035;68827;35669;755
1731;Reuben Torres;1956-02-01;67;63;Already in Retirement;M;8146 Third Avenue;Katy;TX;77450;399;323;729
1732;Paxton Carter;1949-01-01;74;56;Already in Retirement;M;793 Norfolk Avenue;Ocala;FL;34476;17775;11520;746
1733;Dimitri Schmidt;1955-11-01;68;67;Already in Retirement;M;28 West Lane;Aurora;IL;60505;28954;41461;636
1734;Sutton Sullivan;1936-03-01;87;67;Already in Retirement;M;308 Second Boulevard;Los Altos;CA;94024;82009;6229;764
1735;Kaleb Price;1970-02-01;53;69;Not in Retirement;M;9190 Sussex Lane;Gresham;OR;97080;46077;135862;639
1736;Romeo Wood;1983-03-01;40;65;Not in Retirement;M;296 Pine Boulevard;Wethersfield;CT;6109;58225;101148;685
1737;Breanna Robinson;2000-01-01;23;64;Not in Retirement;F;6877 Jefferson Drive;Mays Landing;NJ;8330;47504;65156;706
1738;Maya Bennett;1961-06-01;62;67;Not in Retirement;F;91 Jefferson Drive;Bowling Green;KY;42103;54166;0;707
1739;Annabel King;1965-12-01;58;66;Not in Retirement;F;294 Bayview Lane;Memphis;TN;38104;58248;107130;728
1740;Caleb Masvidal;1989-04-01;34;70;Not in Retirement;M;4328 Forest Boulevard;Fort Lauderdale;FL;33316;92046;6658;681
1741;Pedro Gonzalez;1966-12-01;57;66;Not in Retirement;M;153 Wessex Drive;Sarasota;FL;34243;40745;18371;718
1742;Raelyn Carter;1948-07-01;75;68;Already in Retirement;F;9854 Park Lane;Burke;VA;22015;87659;0;779
1743;Sergio Stewart;1990-05-01;33;64;Not in Retirement;M;5537 Forest Lane;Sacramento;CA;95818;63583;200435;635
1744;Jaxxon Wright;1962-01-01;61;66;Not in Retirement;M;735 Forest Avenue;Alhambra;CA;91803;40900;64420;678
1745;Saanvi Flores;1952-07-01;71;67;Already in Retirement;F;728 Sixth Avenue;Oakfield;NY;14125;43070;14135;726
1746;Malik Scott;1966-01-01;57;67;Not in Retirement;M;41 Grant Drive;Montgomery;AL;36104;23863;83430;536
1747;Rodney King;1927-06-01;96;67;Already in Retirement;M;619 North Avenue;Danville;NH;3819;56099;933;751
1748;Lyanna Ajami;1988-01-01;35;65;Not in Retirement;F;219 Federal Street;Dickinson;TX;77539;49374;108192;706
1749;Preston Fu;1999-07-01;24;66;Not in Retirement;M;3404 Main Lane;Cranberry Twp;PA;16066;71750;117124;697
1750;Aria Rogers;1999-07-01;24;66;Not in Retirement;F;75 Third Avenue;West Chester;OH;45069;65082;88347;850
1751;Colton Fox;2002-01-01;21;65;Not in Retirement;M;33 Lafayette Lane;Balch Springs;TX;75180;29047;36835;786
1752;Brody King;1976-06-01;47;68;Not in Retirement;M;125 Plum Drive;Hawthorne;CA;90250;39052;65861;804
1753;Rivka Taylor;1926-01-01;97;65;Already in Retirement;F;4570 Valley Stream Lane;Wauconda;IL;60084;40787;1574;782
1754;Belen Stewart;1997-12-01;26;64;Not in Retirement;F;109 El Camino Avenue;Houston;TX;77093;22876;36157;685
1755;Gabriela Davis;1958-03-01;65;60;Already in Retirement;F;8301 Tenth Drive;Medford;OR;97504;30359;16552;758
1756;Samira Ross;1972-06-01;51;66;Not in Retirement;F;6613 Hill Drive;Williamsburg;KY;40769;26130;54290;498
1757;Barrett Schmidt;1960-09-01;63;66;Not in Retirement;M;910 Eighth Drive;Houston;TX;77056;193768;150896;686
1758;Elian Fernandez;1987-08-01;36;67;Not in Retirement;M;3525 Second Lane;Lynwood;CA;90262;27795;72318;701
1759;Genesis Jones;1967-02-01;56;66;Not in Retirement;F;919 Oak Boulevard;Northport;AL;35476;31688;66776;605
1760;Colt Cook;1983-08-01;40;66;Not in Retirement;M;430 Grant Boulevard;York;NE;68467;36753;33657;684
1761;Alfredo Cruz;1956-08-01;67;62;Already in Retirement;M;9 Mill Drive;Cocoa;FL;32926;12796;22192;644
1762;Livia Stewart;1987-08-01;36;65;Not in Retirement;F;635 East Drive;Blackwell;OK;74631;30737;35858;815
1763;Achilles Schmidt;1989-12-01;34;62;Not in Retirement;M;9207 Madison Boulevard;Germantown;MD;20876;64340;94513;637
1764;Brylee Price;1969-04-01;54;74;Not in Retirement;F;818 12th Lane;Vincentown;NJ;8088;57975;34570;773
1765;Devin Roberts;1989-07-01;34;67;Not in Retirement;M;774 Park Lane;Chilton;WI;53014;39520;53896;772
1766;Ashlyn Scott;1960-03-01;63;68;Not in Retirement;F;5238 Park Street;Union City;NJ;7087;34190;39242;810
1767;Madison Neufelder;1991-10-01;32;64;Not in Retirement;F;5225 Bayview Street;Los Angeles;CA;90007;26513;32620;604
1768;Adrianna Cook;1941-11-01;82;66;Already in Retirement;F;3863 Pine Street;Valdosta;GA;31601;8526;3723;684
1769;Kyra Gao;1980-02-01;43;63;Not in Retirement;F;5191 Grant Drive;Mount Pleasant;NC;28124;40867;50449;694
1770;Oakley Taylor;1985-10-01;38;62;Not in Retirement;M;801 River Street;Summerville;GA;30747;29594;47766;792
1771;Lorelai Brown;1984-03-01;39;65;Not in Retirement;F;1496 Rose Street;Los Angeles;CA;90006;23238;31661;611
1772;Addison Faraday;1970-12-01;53;68;Not in Retirement;F;9639 Third Boulevard;Monaca;PA;15061;41071;124139;685
1773;Winter Clark;1955-02-01;68;62;Already in Retirement;F;230 Plum Avenue;O Fallon;MO;63366;17056;29112;667
1774;Lainey Brooks;1983-03-01;40;66;Not in Retirement;F;1644 Park Avenue;Newark;DE;19711;64672;56485;695
1775;Kadence Morales;1957-06-01;66;60;Already in Retirement;F;171 Catherine Lane;Clovis;CA;93612;26975;17212;673
1776;Camilla Bailey;1989-04-01;34;65;Not in Retirement;F;2328 Little Creek Avenue;Philadelphia;PA;19133;20424;14743;770
1777;Deborah Clark;1959-10-01;64;67;Not in Retirement;F;8179 Valley Stream Drive;Holly;MI;48442;46244;108449;814
1778;Perla Phillips;1981-11-01;42;65;Not in Retirement;F;9324 Catherine Street;Arnold;MO;63010;44334;55173;684
1779;Magnus Brooks;1956-06-01;67;68;Not in Retirement;M;547 West Drive;Port Chester;NY;10573;71909;44190;712
1780;Renee Williams;1953-05-01;70;69;Already in Retirement;F;211 Valley Street;Mendham;NJ;7945;185909;461854;621
1781;Achilles Edwards;1943-07-01;80;65;Already in Retirement;M;2012 Forest Avenue;Hickory;NC;28602;21867;21103;759
1782;Briar Gomez;1979-12-01;44;61;Not in Retirement;F;1943 Birch Street;North Lawrence;OH;44666;43229;96831;685
1783;Layne Mitchell;1956-02-01;67;64;Already in Retirement;M;106 Littlewood Drive;Houston;TX;77067;24420;14460;685
1784;Aubree Hill;1966-01-01;57;66;Not in Retirement;F;2206 South Drive;Brooksville;FL;34601;31655;46405;623
1785;Collins Lewis;1936-01-01;87;64;Already in Retirement;F;4819 Martin Luther King Drive;North Andover;MA;1845;66745;682;718
1786;Keenan Allen;1997-04-01;26;65;Not in Retirement;M;4932 South Boulevard;Moorhead;MN;56560;41214;130538;763
1787;Moshe Martin;1970-06-01;53;64;Not in Retirement;M;5642 Bayview Avenue;Albuquerque;NM;87114;49756;70744;705
1788;Milan Faraday;1953-06-01;70;63;Already in Retirement;M;5807 Lincoln Street;Warner Robins;GA;31093;28104;12054;751
1789;Mckenna Braun;1965-03-01;58;68;Not in Retirement;F;336 Catherine Lane;Highland;MI;48357;52680;87082;835
1790;Aylin Myers;1958-03-01;65;66;Not in Retirement;F;7360 Lexington Drive;Jeffersonville;KY;40337;27733;21785;765
1791;Brycen Adams;1959-02-01;64;63;Already in Retirement;M;3270 Grant Avenue;Geneva;IN;46740;21397;54771;812
1792;Shiloh Martin;1972-10-01;51;70;Not in Retirement;M;9070 West Street;Rancho Cucamonga;CA;91730;50163;97188;761
1793;Mckenna Wilson;1994-05-01;29;69;Not in Retirement;F;309 River Avenue;Hancock;WI;54943;26939;69587;752
1794;Silas Kelly;1967-10-01;56;69;Not in Retirement;M;653 Mill Street;Minneapolis;MN;55421;42129;101742;758
1795;Jewel Perry;1971-12-01;52;66;Not in Retirement;F;33 North Avenue;Palisades Park;NJ;7650;45422;83940;689
1796;Alessandro Davis;1982-12-01;41;66;Not in Retirement;M;550 Forest Street;Helena;MT;59601;41401;71180;580
1797;Abigail Morales;2000-06-01;23;63;Not in Retirement;F;534 Second Lane;San Diego;CA;92126;55854;111042;782
1798;Nyla Fernandez;1953-11-01;70;67;Already in Retirement;F;1426 Fifth Avenue;Strafford;NH;3884;50523;98763;578
1799;Melvin Brown;1946-03-01;77;67;Already in Retirement;M;2834 West Street;Mobile;AL;36695;48060;17440;581
1800;Skyler Robinson;1979-10-01;44;64;Not in Retirement;M;344 11th Street;Brownsville;TX;78520;25861;42050;607
1801;Monserrat Schmidt;1990-03-01;33;66;Not in Retirement;F;685 Jefferson Avenue;Jersey City;NJ;7307;44688;88092;716
1802;Charli Neufelder;1979-01-01;44;69;Not in Retirement;F;8676 River Avenue;Rosedale;NY;11422;49776;17352;684
1803;Owen Roman;1998-10-01;25;62;Not in Retirement;M;5 Lafayette Avenue;Hudson;OH;44236;86042;165447;701
1804;Dane Morales;1993-01-01;30;65;Not in Retirement;M;2282 Main Drive;Belleville;IL;62223;48484;63561;775
1805;Kaysen Baker;1965-05-01;58;62;Not in Retirement;M;703 12th Street;Drums;PA;18222;47814;92020;720
1806;Tara Anwar;1999-08-01;24;69;Not in Retirement;F;621 Fifth Boulevard;Baker;LA;70714;35559;59164;672
1807;Dallas Murphy;1981-07-01;42;65;Not in Retirement;M;5661 Forest Avenue;Le Mars;IA;51031;40478;76392;718
1808;Brady Gomez;1974-03-01;49;67;Not in Retirement;M;4391 Lexington Lane;Charlotte;NC;28215;36323;65525;700
1809;Luciana Faraday;1985-03-01;38;66;Not in Retirement;F;404 Main Lane;Billings;MT;59102;41249;42268;695
1810;Guillermo Morales;1957-09-01;66;61;Already in Retirement;M;641 Martin Luther King Avenue;Bernalillo;NM;87004;29769;14542;693
1811;Magdalena Gray;1996-03-01;27;66;Not in Retirement;F;459 East Avenue;Atherton;CA;94027;307018;516263;745
1812;Erick Reed;1999-11-01;24;66;Not in Retirement;M;1693 Spruce Street;Jackson;MI;49203;36264;99582;725
1813;Rosemary Sanders;1983-04-01;40;69;Not in Retirement;F;478 East Drive;Scottsdale;AZ;85260;74016;85204;702
1814;Opal Ward;1973-12-01;50;69;Not in Retirement;F;515 South Street;Cleveland;OH;44118;55565;34039;731
1815;Aden Ward;1988-06-01;35;63;Not in Retirement;M;8486 Catherine Street;Blacksburg;VA;24060;50242;84457;722
1816;Brock Ramirez;1976-04-01;47;67;Not in Retirement;M;881 Plum Street;Woodbine;NJ;8270;46278;51243;791
1817;Darren Turner;1988-05-01;35;63;Not in Retirement;M;6692 Lake Street;Taylorsville;KY;40071;43724;53853;514
1818;Amia Leroux;2001-04-01;22;66;Not in Retirement;F;724 Essex Drive;Louisville;KY;40207;64504;69041;695
1819;Edith Burns;1978-02-01;45;67;Not in Retirement;F;66 Norfolk Avenue;Choctaw;OK;73020;44624;102882;611
1820;Stefan Thomas;1970-12-01;53;58;Not in Retirement;M;469 Catherine Avenue;San Antonio;TX;78209;75137;175263;631
1821;Brantley Russell;1949-03-01;74;65;Already in Retirement;M;6339 Lafayette Avenue;Carpinteria;CA;93014;36724;16437;701
1822;Lance Reyes;1958-04-01;65;66;Not in Retirement;M;747 Rose Drive;Concord;NC;28027;51581;35134;810
1823;Dustin Williams;1972-11-01;51;63;Not in Retirement;M;305 Elm Street;Franconia;NH;3580;43144;54157;628
1824;Josephine Chen;1929-01-01;94;67;Already in Retirement;F;365 Mountain View Boulevard;Donaldsonville;LA;70346;27150;2007;737
1825;Simeon Flores;1972-05-01;51;67;Not in Retirement;M;166 12th Street;Annandale;VA;22003;62432;95799;741
1826;Jovanni El-Mafouk;2001-11-01;22;67;Not in Retirement;M;62 East Boulevard;Fontana;CA;92335;28006;19518;703
1827;Trey Jackson;1957-10-01;66;65;Already in Retirement;M;8915 Sixth Avenue;Marietta;GA;30062;67470;93795;804
1828;Sarai Brown;2002-01-01;21;75;Not in Retirement;F;76 Federal Avenue;Manhattan;KS;66503;52315;109513;774
1829;Joyce Fisher;1999-08-01;24;73;Not in Retirement;F;6030 Third Lane;Attleboro;MA;2703;54424;92199;687
1830;Rylan Morgan;1997-07-01;26;66;Not in Retirement;M;90072 George Drive;Mulvane;KS;67110;45254;75758;850
1831;Hannah Adams;1985-07-01;38;68;Not in Retirement;F;90 El Camino Avenue;Buffalo;NY;14210;31525;57818;686
1832;Amiya Davis;1975-03-01;48;67;Not in Retirement;F;5380 12th Boulevard;Hot Springs National Park;AR;71913;32330;97190;835
1833;Griffin King;1989-09-01;34;74;Not in Retirement;M;7154 Lafayette Drive;Las Cruces;NM;88005;33993;45149;602
1834;Paulina Jones;1979-07-01;44;70;Not in Retirement;F;903 Norfolk Boulevard;Mobile;AL;36610;18935;43928;658
1835;Haley Sanders;1946-08-01;77;60;Already in Retirement;F;658 Plum Avenue;Fort Lauderdale;FL;33309;42593;16083;703
1836;Ronan Morgan;1998-06-01;25;72;Not in Retirement;M;21 Birch Drive;Saint Louis;MO;63119;65058;157708;746
1837;Lainey Taylor;1969-07-01;54;71;Not in Retirement;F;312 Burns Boulevard;Chesapeake;VA;23321;49570;43645;752
1838;Alora White;1972-12-01;51;65;Not in Retirement;F;112 Elm Avenue;North Hollywood;CA;91606;34441;907;725
1839;Bailee Labelle;1989-07-01;34;65;Not in Retirement;F;352 Hill Lane;Vancouver;WA;98663;42101;70460;685
1840;Kelsey Burns;1949-01-01;74;69;Already in Retirement;F;836 Summit Boulevard;Candor;NY;13743;40516;6908;698
1841;Curtis Roman;1986-11-01;37;71;Not in Retirement;M;87 Ocean Avenue;Dearborn;MI;48126;24009;19085;811
1842;Elijah Wilson;1987-02-01;36;66;Not in Retirement;M;515 Spruce Boulevard;Wyoming;MI;49519;37579;59201;710
1843;Leighton Cook;1967-02-01;56;68;Not in Retirement;F;9458 Park Boulevard;El Cajon;CA;92021;42152;55576;751
1844;Zoe Adams;1956-07-01;67;72;Not in Retirement;F;457 Summit Lane;Parma;MO;63870;23725;47647;710
1845;Joanna Harris;1998-09-01;25;69;Not in Retirement;F;89 Oak Lane;Buffalo;NY;14215;29475;48741;722
1846;Adalyn Sanchez;1937-05-01;86;68;Already in Retirement;F;6577 Catherine Lane;Santa Barbara;CA;93101;34903;1336;630
1847;Quincy Fox;1980-05-01;43;67;Not in Retirement;M;9995 Pine Avenue;Middletown;OH;45042;39336;43747;690
1848;Chloe Nguyen;1987-05-01;36;74;Not in Retirement;F;412 Fifth Boulevard;New York;NY;10002;40256;0;719
1849;Marcus Ramirez;2002-02-01;21;65;Not in Retirement;M;6039 Valley Stream Street;Petaluma;CA;94954;54547;92901;751
1850;Harmoni Fox;1965-05-01;58;66;Not in Retirement;F;2855 Sixth Avenue;Naperville;IL;60565;85596;159101;618
1851;Douglas Abe;1982-06-01;41;66;Not in Retirement;M;300 West Avenue;Cullman;AL;35055;35060;39104;724
1852;Vicente Gao;1951-02-01;72;70;Already in Retirement;M;5844 Littlewood Street;Wagoner;OK;74477;30983;10019;757
1853;Darian Lonsdale;1964-10-01;59;67;Not in Retirement;M;22 First Boulevard;East Peoria;IL;61611;45707;113194;715
1854;Gwendolyn Rogers;1976-11-01;47;60;Not in Retirement;F;429 Grant Boulevard;Elmer;NJ;8318;49788;83932;690
1855;Galilea Clark;1950-12-01;73;67;Already in Retirement;F;829 Mill Boulevard;Manassas;VA;20109;50753;20226;698
1856;Eileen Chen;1931-09-01;92;67;Already in Retirement;F;336 North Street;Cincinnati;OH;45224;16296;667;838
1857;Daniel Martinez;1998-08-01;25;62;Not in Retirement;M;894 Catherine Boulevard;Fort Plain;NY;13339;31077;89659;789
1858;Daleyza Campbell;1992-06-01;31;65;Not in Retirement;F;444 Forest Boulevard;Holland;MI;49423;38487;28032;773
1859;Jayla Jenkins;1960-12-01;63;66;Not in Retirement;F;26 Martin Luther King Drive;Houston;TX;77081;32347;82667;784
1860;Reina Cox;1982-04-01;41;66;Not in Retirement;F;48190 Plum Drive;Lavallette;NJ;8735;40470;41938;731
1861;Conner Harris;1970-08-01;53;63;Not in Retirement;M;6427 Martin Luther King Drive;Syracuse;NY;13210;38028;79101;831
1862;Angela Jenkins;1936-04-01;87;64;Already in Retirement;F;9915 Burns Lane;Dover;DE;19901;25567;1001;665
1863;Lorenzo Thomas;1987-01-01;36;65;Not in Retirement;M;97542 Hillside Lane;Liverpool;NY;13090;51848;86951;692
1864;Finnegan Campbell;1971-08-01;52;63;Not in Retirement;M;7944 Hill Lane;Lagrange;IN;46761;29081;56301;655
1865;Yusuf Rivera;1985-09-01;38;68;Not in Retirement;M;2066 Ninth Lane;Willowbrook;IL;60527;92375;156949;712
1866;Amber Masvidal;1988-10-01;35;65;Not in Retirement;F;5295 Pine Street;Marietta;GA;30067;62692;50290;698
1867;Emory Lopez;1961-10-01;62;62;Not in Retirement;M;2130 Valley Stream Lane;Salt Lake City;UT;84120;35229;60945;724
1868;Halle Rivera;1979-03-01;44;58;Not in Retirement;F;73 Oak Street;Dallas;TX;75206;75918;94579;759
1869;Tinley Watson;1980-11-01;43;66;Not in Retirement;F;364 12th Drive;Tacoma;WA;98445;41483;64098;721
1870;Samara Young;1969-07-01;54;60;Not in Retirement;F;4704 Essex Boulevard;Piedmont;CA;94620;53810;78986;637
1871;Angelica Long;1994-01-01;29;72;Not in Retirement;F;189 Washington Street;Trinity;NC;27370;38036;0;743
1872;Nathaniel Lopez;1999-09-01;24;65;Not in Retirement;M;9895 El Camino Boulevard;Buzzards Bay;MA;2532;48747;171249;713
1873;Isabella Young;1990-08-01;33;67;Not in Retirement;F;225 Lake Boulevard;Farmington;MI;48331;75070;161525;723
1874;August Braun;1977-08-01;46;72;Not in Retirement;M;331 Oak Lane;Antioch;CA;94531;58584;99235;563
1875;Gloria Wright;1966-10-01;57;66;Not in Retirement;F;1132 Hill Street;Boone;NC;28607;39974;77967;644
1876;Aarav Farhad;1971-08-01;52;64;Not in Retirement;M;6035 Forest Avenue;Bronx;NY;10460;27447;80850;673
1877;Blaire Wright;1987-06-01;36;68;Not in Retirement;F;9384 Ocean Avenue;Bartlesville;OK;74003;33548;31183;693
1878;Raul Gao;1996-07-01;27;74;Not in Retirement;M;613 First Boulevard;Saint Clairsville;OH;43950;42200;28557;769
1879;Jessie Parker;2001-09-01;22;65;Not in Retirement;F;141 Sixth Boulevard;Cochran;GA;31014;33459;37753;705
1880;Joseph Schmidt;1941-09-01;82;66;Already in Retirement;M;6283 Rose Avenue;Chantilly;VA;20152;113514;16524;727
1881;Paris Powell;1982-02-01;41;65;Not in Retirement;F;8 Hillside Lane;Colcord;OK;74338;25524;69401;759
